inscricao,latitude,longitude,setor,elevacao
"1057103",-3.75859600248455,-38.5783169482171,"13",26.2484874725342
"2738406",-3.75982088758223,-38.5717953148435,"13",28.2645149230957
"4681134",-3.7553966890789,-38.6029959116548,"4",13.5319633483887
"3503801",-3.78572908864161,-38.5733341889072,"11",31
"3637786",-3.78167198247821,-38.5823045660779,"11",28.6906356811523
"952443",-3.76735679445212,-38.5793280209913,"13",27.2139663696289
"1890751",-3.75976079272645,-38.6068484331636,"4",7.41300773620605
"6823092",-3.75837860794079,-38.6069527095763,"4",7
"10347240",-3.7795022227257,-38.5933019792372,"11",16.7963600158691
"9007539",-3.77550214187449,-38.5855091952091,"11",28.0109634399414
"3170675",-3.79487322974859,-38.5759568213374,"11",28.9445133209229
"2701839",-3.7771936967111,-38.6060908728812,"4",12.6443929672241
"998710",-3.75237175740994,-38.5912659959034,"13",17
"7554923",-3.79598000958798,-38.6055724773405,"4",17
"9070400",-3.76789516995985,-38.583255748089,"13",18.2193298339844
"6616208",-3.78657027155553,-38.5969997356193,"4",14.3704900741577
"6552404",-3.76815749449709,-38.5873272953848,"13",27.0002536773682
"1024418",-3.75510241865185,-38.5585203346678,"13",23.6156005859375
"10665382",-3.80083737236727,-38.5841137719518,"11",29.9075222015381
"3184617",-3.79819909228617,-38.5790972895005,"11",33.018424987793
"8471908",-3.76282614872501,-38.598110823865,"4",7
"3676439",-3.77920432538855,-38.580745283964,"11",30.372594833374
"2796139",,,,
"4946600",-3.76070494921235,-38.5826290161957,"13",15.2880725860596
"1887793",-3.76152233609879,-38.6062691112998,"4",8.60627460479736
"2134209",-3.75364270715884,-38.5669696903627,"13",18
"10109650",-3.78078353149282,-38.5649685951669,"11",27.4047946929932
"3565351",-3.78239011906925,-38.5764858587701,"11",33
"730726",-3.76322877223323,-38.5779159226919,"13",27.6653728485107
"7591055",-3.7615053341021,-38.599265017765,"4",7.18871831893921
"7126697",-3.75651103838957,-38.5710060000927,"13",27.2065334320068
"8927219",-3.79297784145314,-38.6278681784657,"4",23.4334526062012
"3805123",-3.77769793272673,-38.604245742201,"4",17
"7262299",-3.75225563097638,-38.5793536284126,"13",26.1529808044434
"1011456",-3.75683695707283,-38.5588567829746,"13",24
"10114270",-3.81122356279254,-38.568789664826,"11",28.9671611785889
"7407190",-3.7581036038247,-38.6054704042528,"4",6.98247385025024
"904350",-3.77423265218656,-38.5566960877181,"13",26
"6594123",-3.77589561954935,-38.5733934904559,"13",27.5492687225342
"1959867",-3.77187034080814,-38.5988141153662,"4",15.5958032608032
"1020595",-3.75027928285367,-38.561340540408,"13",20.1767654418945
"3942686",-3.78718504744343,-38.6116552341454,"4",14
"2116855",-3.79922676185296,-38.5766736330968,"11",32.6096229553223
"1049275",-3.75657363401667,-38.5706500082814,"13",26.9322357177734
"939684",-3.77015531107399,-38.580258750997,"13",25.7018146514893
"10625445",-3.81460189183736,-38.6171582327254,"4",24.7472152709961
"1956299",-3.77323251609895,-38.602672741462,"4",27.263988494873
"10518568",-3.7891557852936,-38.5987107973449,"4",22.8284778594971
"6773079",-3.7541233522141,-38.6040449138029,"4",9.45275115966797
"7695969",-3.77933276960028,-38.5929424325728,"11",18.7173366546631
"3066096",-3.77627668950674,-38.6192143915927,"4",17.433765411377
"1865994",-3.77439121250433,-38.6090875524276,"4",11
"3938751",-3.78492595001046,-38.6194029336246,"4",23
"4683234",-3.74995504340297,-38.600792180864,"4",5.75990200042725
"3264564",-3.80909415383291,-38.5692548209256,"11",27.6348838806152
"728900",-3.77202510784665,-38.5916118595881,"11",14.2508573532104
"3092771",-3.76079559988013,-38.6097510181989,"4",8
"3458695",-3.78278486981127,-38.5633230775676,"11",28
"2104857",-3.80495798905007,-38.5606740747257,"11",24.3981227874756
"1925318",-3.76287658270306,-38.5879525694422,"13",27
"4652495",-3.75439306094733,-38.5698417851706,"13",20.4109153747559
"10141375",-3.76049978644091,-38.5974308650768,"4",7.09235811233521
"2289180",-3.77413002317586,-38.5936943606802,"11",15.7825937271118
"10704620",-3.76643937146559,-38.5838064631155,"13",17
"3063127",-3.77022038340431,-38.6169905046225,"4",15
"1959654",-3.77266983190762,-38.5985141985673,"4",14.0495653152466
"3812731",-3.77866474938093,-38.6115130146414,"4",12
"4829263",-3.77328352609821,-38.5564409205751,"13",24.688777923584
"8017255",-3.76876079113622,-38.5949319560532,"4",9
"8533717",-3.79450803346042,-38.5820092548124,"11",31.8875350952148
"1942247",-3.78450361620716,-38.5542307585149,"11",24.9527931213379
"4737318",-3.76951499908076,-38.5526524893775,"13",25
"4605942",-3.75229069479748,-38.5857101774544,"13",16.5951957702637
"5531551",-3.77561865002678,-38.5600147311867,"11",26.5389423370361
"3570908",-3.8024932965946,-38.5878573669169,"11",25.9725914001465
"2442205",-3.76450433831269,-38.5956313106966,"4",8
"3058620",-3.77655500460837,-38.6202345709963,"4",22.0896224975586
"1896040",-3.76436953884491,-38.6073931696321,"4",9.33785438537598
"798711",-3.80528799418349,-38.5878542719534,"11",20
"8037248",-3.74986432954267,-38.5683394659685,"13",10.6066198348999
"2142996",-3.80846582662288,-38.5568812386197,"11",18.6624069213867
"6788980",-3.78445092783755,-38.5874138632777,"11",33.6911087036133
"997820",-3.75476100285436,-38.5859168457403,"13",24
"8269424",-3.75136081380997,-38.5634084133026,"13",16.3583488464355
"6671209",-3.75768164279336,-38.5968579229485,"13",12.0590658187866
"3092674",-3.75981914078428,-38.6102026735127,"4",9
"3942422",-3.77764163939512,-38.6127680871606,"4",11.3895807266235
"3808033",-3.78124719131938,-38.599942815678,"4",14.7564468383789
"3092992",-3.76110543846959,-38.6101153421651,"4",8.48502254486084
"3069222",-3.76688620856634,-38.6139069714103,"4",11
"1780271",-3.7912276968528,-38.5813981547179,"11",28.6613483428955
"2870991",-3.78404416530898,-38.5983078612629,"4",12
"4578392",-3.76965183656741,-38.5804198682939,"13",24.6096611022949
"8918090",-3.76065087621923,-38.6008621943876,"4",9.090989112854
"4692586",-3.75398821969576,-38.6030154462113,"4",11.2496166229248
"10352350",-3.79051868386921,-38.5629080975509,"11",23
"10687963",-3.79332589616168,-38.6150289677851,"4",19.5934524536133
"3065065",-3.76467393677335,-38.6140466569132,"4",11.0537271499634
"7026889",-3.75636298802947,-38.5950230045978,"13",15.0600423812866
"4679130",-3.76585359525406,-38.5988736541975,"4",9.57904720306396
"10151109",-3.76152437632083,-38.5978374178166,"4",6.6292896270752
"5584388",-3.76516301774477,-38.6000521518477,"4",10.0686531066895
"3425932",-3.78977315743166,-38.5430152806086,"11",25
"1893980",-3.76913335751448,-38.6124992291246,"4",10
"6944086",-3.77988041299237,-38.5859867073687,"11",20.2724590301514
"2238616",-3.79179431583147,-38.6241417832268,"4",29.3298950195313
"10501940",-3.80655670839922,-38.601743846417,"4",25.2448425292969
"1012240",-3.7557330351669,-38.5592957252644,"13",23.6014614105225
"7246986",-3.74914001508871,-38.5822069652158,"13",23.3863735198975
"10110062",-3.75449380057016,-38.6000192385386,"4",5.50603437423706
"3651924",-3.78038611920384,-38.5854619646823,"11",20.9779663085938
"8269289",-3.75152775298017,-38.5632710233173,"13",16.3955249786377
"285498",-3.80173257715177,-38.6301716291302,"4",31.556697845459
"537519",-3.76477896354251,-38.554649035132,"13",21.6098346710205
"1966502",-3.76877508741028,-38.6030840135883,"4",24
"5455774",-3.80789057303611,-38.5812095180136,"11",35.2583312988281
"3067238",-3.7731510882649,-38.6184570961078,"4",12.9609680175781
"4740750",-3.76265879578293,-38.5643458456018,"13",17.4152946472168
"5434254",-3.80092948711907,-38.5851567496057,"11",32
"3657809",-3.77680346924092,-38.5817864552356,"11",31.7337303161621
"3727700",-3.7876051916546,-38.5926697944775,"4",14
"7049382",-3.78898250407903,-38.5755354210385,"11",25.6253528594971
"2676222",-3.80986813064264,-38.6195054758279,"4",32.3635215759277
"3489442",-3.77507430601628,-38.5870395166328,"11",25.7738475799561
"723223",-3.78665624949953,-38.5878239479078,"11",21.5330047607422
"6015930",-3.75071693438607,-38.5681506257884,"13",12
"13014242",-3.79821410561919,-38.6062159936169,"4",17
"9013954",-3.79323040201511,-38.571873368656,"11",26.06618309021
"1113410",-3.76081036116838,-38.5616679286187,"13",19.6849346160889
"3566994",-3.79524556215437,-38.5896413443198,"11",17
"2139570",-3.79166971493217,-38.5812105881054,"11",29.9012432098389
"3530353",-3.78364347783982,-38.5702465126127,"11",22.9398231506348
"10471430",-3.78167539275209,-38.6062454669305,"4",18.2116794586182
"2244390",-3.75717220589372,-38.5942001310004,"13",19.5514545440674
"1082930",-3.76515339051573,-38.5581586554241,"13",24.8874206542969
"5457785",-3.75848287149503,-38.6048719372085,"4",7.85669803619385
"5590361",-3.78111056392355,-38.5819501330074,"11",28
"4384970",-3.75456158049969,-38.591786556705,"13",19
"6736734",-3.77394371866792,-38.6058940945752,"4",12
"6731007",-3.79753513712664,-38.5756243515542,"11",30.8233299255371
"12507148",-3.75943114061859,-38.6025695520578,"4",13.2073259353638
"1978616",-3.76160877911317,-38.5762073032106,"13",26.7014656066895
"6669689",-3.75092704198836,-38.5818267789348,"13",19.3486728668213
"3497178",-3.77710851041023,-38.5787562524042,"11",33
"3059413",-3.77153856607695,-38.6180309726146,"4",15.463662147522
"1970348",-3.76724020125938,-38.5987615203598,"4",11
"2870460",-3.80895972397641,-38.6261814448274,"4",36.672908782959
"7816553",-3.81290515384781,-38.5593858143228,"11",32.7651824951172
"3375706",-3.7674843664415,-38.5969023122943,"4",9.59786796569824
"3780171",-3.78044475493014,-38.5947964805774,"4",12
"8029725",-3.76878326968209,-38.5949147764656,"4",9
"9067450",-3.78437074965312,-38.5965367372423,"4",12.5060472488403
"7696000",-3.7794929120628,-38.5926153261757,"11",21.4618759155273
"3787028",-3.77625152863579,-38.6067661252656,"4",11.8545999526978
"3625168",-3.78095561516632,-38.5926492883138,"11",17.4358196258545
"2275627",-3.75056796431487,-38.595107514955,"13",18.2018623352051
"8812217",-3.75355184117073,-38.5979918802436,"13",6
"6054838",-3.76232106404687,-38.5817692932366,"13",18.505069732666
"804614",-3.77848371137961,-38.5812074741656,"11",29.6022987365723
"4743636",-3.75659018035263,-38.5597176599111,"13",22.5905857086182
"1906666",-3.7601578845249,-38.6081074014556,"4",7
"10233059",-3.76878614328942,-38.5963962655285,"4",9.29054069519043
"10673636",-3.78520498662765,-38.5650078832164,"11",19.4728183746338
"5459354",-3.79636819073487,-38.5835499841696,"11",33
"2054396",-3.77471424266716,-38.5708722312914,"13",27
"4654978",-3.760589096153,-38.5779409976567,"13",23.8425884246826
"2473836",-3.80155503361071,-38.6141983170173,"4",20.7725944519043
"5432430",-3.75737646680488,-38.6040170508704,"4",10.7096939086914
"3573079",-3.79919630941892,-38.5884019198338,"11",25.1202430725098
"10644580",-3.78887847775667,-38.6113696749145,"4",15
"6545670",-3.77195458328961,-38.5964759811268,"4",9
"5576717",-3.76196148001803,-38.5867613606818,"13",26.33323097229
"1080890",-3.76612543027391,-38.5547677700957,"13",24.1987438201904
"3062325",-3.77512928662157,-38.6189354302974,"4",16.0173645019531
"10338446",-3.75108714712823,-38.6039736330752,"4",6
"3818659",-3.78887661725583,-38.5413285612098,"11",21.4434814453125
"897671",-3.76346436011603,-38.5701884751413,"13",28.0506229400635
"3570940",-3.80237634654981,-38.5879258865436,"11",26.7880535125732
"3560767",-3.80373478092089,-38.5878082225069,"11",21.47705078125
"10694579",-3.77155933915221,-38.5624083700667,"11",20
"3541290",-3.79826558572965,-38.5652755026832,"11",26.8817234039307
"4684001",-3.74956421023368,-38.6006229353346,"4",5.82609796524048
"5457734",-3.75815761252714,-38.6045363443928,"4",9.38779830932617
"3458210",-3.77984096523474,-38.5789513019654,"11",33.1593055725098
"10156798",-3.76203000796756,-38.597923974031,"4",6.62865734100342
"3394743",-3.80332709167022,-38.5898037641449,"11",20
"8319286",-3.75153857318098,-38.5632238636992,"13",16.3693428039551
"1010816",-3.75706205121312,-38.5586910610609,"13",24
"6673040",-3.75869795023163,-38.6050737765006,"4",7.46419429779053
"1892177",-3.76928448503953,-38.6105500537652,"4",10
"8256136",-3.82049826619089,-38.6148195591229,"4",25
"4643437",-3.75462133529556,-38.5568975233963,"13",23
"2936836",-3.75193200965994,-38.5808928877059,"13",21.665885925293
"6026508",-3.77999733302119,-38.5789321124844,"11",33.3407020568848
"10053514",-3.7739703735057,-38.5899381910546,"11",19.5167903900146
"6620256",-3.74908394377664,-38.5948760584268,"13",11.0613174438477
"3342700",-3.79630907280191,-38.5848208982553,"11",31.9200382232666
"1090127",-3.76356730229591,-38.5632701069064,"13",23.8497924804688
"988383",-3.75440210531207,-38.5973411695369,"13",7.97225379943848
"1896989",-3.76694667044207,-38.6089505728127,"4",9.38175678253174
"10243968",-3.79559247932481,-38.6064964902188,"4",16.9275894165039
"5432480",-3.75710996199376,-38.6039659625761,"4",10.3982400894165
"1869868",-3.77203918581913,-38.6109809008181,"4",10.2104616165161
"7784503",-3.78985369689434,-38.6204554955672,"4",21.9733047485352
"14948338",-3.81899929999891,-38.6194414590505,"4",34.6456756591797
"6608990",-3.78897749375741,-38.6143986637736,"4",21.7213897705078
"10244042",-3.78528546389457,-38.6187858111734,"4",20.1071262359619
"9208275",-3.80584150850315,-38.561211005306,"11",24.5786724090576
"7110537",-3.7720575947033,-38.5976163695095,"4",11.0370969772339
"1959190",-3.77089313006331,-38.5996841459847,"4",19.136869430542
"1963252",-3.76975064443855,-38.601196304128,"4",21.9634304046631
"3076415",-3.77627350883415,-38.6184030938865,"4",15.7502355575562
"6670032",-3.75787549612081,-38.6050056310314,"4",7.41039228439331
"10139990",-3.75584305902328,-38.5992913444091,"4",5
"6908985",-3.76810416954131,-38.5753312447624,"13",29.2237243652344
"3363473",-3.79523489401328,-38.5860543214364,"11",30
"10318364",-3.77722831717893,-38.587721841885,"11",17.5627937316895
"10416790",-3.77970732542156,-38.5553486534538,"11",23.5760021209717
"7688008",-3.80335992864689,-38.6066723598937,"4",19
"4698703",-3.74955589740717,-38.6022964681482,"4",8.93011283874512
"10538291",-3.79536154275968,-38.5715807737194,"11",29
"3631443",-3.78316872825408,-38.5909493007976,"11",21.3661918640137
"807770",-3.75171381265236,-38.5694705580593,"13",12.7176294326782
"10127542",-3.75119962028022,-38.5985776676425,"13",5.12353992462158
"1952242",-3.77359029253472,-38.605196791823,"4",12.4882850646973
"3353117",-3.78590035507553,-38.5824761834201,"11",33
"441074",-3.80033951753866,-38.6028964468569,"4",21.1738872528076
"5237203",-3.76494480969261,-38.5992614001548,"4",9
"5588057",-3.74988371059014,-38.60138026327,"4",6
"1930958",-3.76274636172544,-38.5680816753173,"13",26.3911952972412
"910252",-3.77130083593034,-38.556725743193,"13",24
"7188790",-3.75213710544404,-38.5778166592649,"13",30.3173503875732
"4715578",-3.75075165410793,-38.6031069492735,"4",6
"8470316",-3.78096913357333,-38.5426489619989,"11",12
"10359834",-3.75966378445512,-38.5681777165147,"13",23
"6625576",-3.75890359102032,-38.595399856288,"13",16.6187934875488
"9013911",-3.79323040201511,-38.571873368656,"11",26.06618309021
"1065041",-3.75124821394965,-38.5816403044069,"13",19.6317405700684
"10023615",-3.76306977187767,-38.601103077804,"4",11.0893363952637
"4932110",-3.7804970572653,-38.5867587002205,"11",22.410982131958
"10626433",-3.77566375023735,-38.5753132494646,"13",27.7219066619873
"4704134",-3.74989931682447,-38.6004928093227,"4",5.49000406265259
"3497216",-3.77744981249901,-38.5790235161742,"11",33
"9013792",-3.79343589370642,-38.572804790389,"11",24.5442314147949
"10737898",-3.78510195298583,-38.5704495321599,"11",23.7487297058105
"3663329",-3.7820904406205,-38.5807719777348,"11",31.8495407104492
"907340",-3.77310583275633,-38.5546285140783,"13",21
"536474",-3.76670021572013,-38.5521385839499,"13",22
"4673930",-3.7538066917935,-38.6017877017542,"4",7.46431636810303
"5046874",-3.74862716170683,-38.5977717339041,"13",5.41927909851074
"10274073",-3.75122715824796,-38.6009639567842,"4",5.74902725219727
"10041680",-3.75737277331537,-38.6058537950186,"4",6.3578405380249
"3620301",-3.78562977991603,-38.5891650348649,"11",23.348108291626
"3262049",-3.80065609536848,-38.5826095683819,"11",30.4421730041504
"720801",-3.75423008240788,-38.563126502976,"13",19.6164684295654
"1960059",-3.77127924912646,-38.5990554513501,"4",16.6630592346191
"4579720",-3.76825484853657,-38.5812295264612,"13",22.1658096313477
"5092400",-3.75437649056685,-38.5624124886155,"13",16.0458908081055
"3569713",-3.79550588269188,-38.5644951902238,"11",29.702127456665
"5455120",-3.7957758053741,-38.5763829192612,"11",30.7082977294922
"3361365",-3.78472636997427,-38.5772489927509,"11",33
"3342891",-3.79594965750184,-38.582777817726,"11",32.649242401123
"5458307",-3.75917336373138,-38.6041301324489,"4",10.5879468917847
"4762738",-3.80095552954851,-38.597181257268,"4",20.047981262207
"6964222",,,,
"1958186",-3.77140254089017,-38.5999977213307,"4",20.2163238525391
"3122840",-3.7602846346394,-38.6118184684692,"4",11.6607694625854
"4578805",-3.76881042424861,-38.5833540017049,"13",20
"1897810",-3.77279434449185,-38.6121750483483,"4",10.2408323287964
"1027034",-3.75087349003386,-38.5597631428346,"13",22
"994774",-3.75678608978184,-38.5896098172134,"13",23
"10291024",-3.76221993529148,-38.5982367923449,"4",6.49434280395508
"3522440",-3.78598829224344,-38.5667907694329,"11",20
"1103636",-3.75832219180331,-38.5689760116497,"13",24.3668746948242
"10008632",-3.76781527003956,-38.5834082378706,"13",18.0612621307373
